date,writerName,title,content,tag
20250430,KBS,천안 자원순환시설 LP가스 폭발 추정 사고,"[KBS 대전]오늘 오전 8시쯤 천안의 한 자원순환시설에서 LP가스 폭발로 추정되는 사고가 났습니다.  이 사고로 배관 작업을 하고 있던 50대 A씨가 중상을 입고 병원으로 옮겨졌습니다.  또, 폭발 이후 화재가 나 보일러실 내부를 태우고 30분 만에 꺼졌습니다.  소방당국은 작업 중이던 배관에서 누출된 가스가 폭발을 일으킨 것으로 보고 정확한 원인과 피해 규모를 조사하고 있습니다.",0
20250430,강원일보,"5,567억원 공공감리 입찰 나눠먹기…20개 업체 과징금 237억","건물이 설계대로 시공되는지를 감독하는 감리업체들이 총 5천567억원에 달하는 공공입찰 물량을 안정적으로 나눠 먹으려고 짬짜미를 벌였다가 거액 과징금을 물게 됐다.  공정거래위원회는 담합 혐의(공정거래법 위반)로 20개 건축사사무소에 시정명령과 함께 과징금 총 237억원을 부과하기로 했다고 지난 29일 밝혔다.  이들은 한국토지주택공사(LH)·조달청이 공공건물·공공주택 건설을 위해 2019년 12월부터 2023년 1월까지 발주한 92건의 감리 용역 입찰에서 사전에 낙찰예정자를 정하거나 들러리 참가를 합의한 혐의를 받는다.  조사 결과 이들은 입찰 과정에서 발생하는 매몰 비용을 낮추며 과도한 경쟁을 피하려 서로 짠 것으로 나타났다.  국토교통부 등은 최저가 낙찰로 감리 품질이 저하되자 기술력 위주로 평가하는 종합심사 낙찰제를 2019년 도입했다.  이렇게 되자 투찰을 위한 제안서 작성과 발표·면접 등 준비에만 20∼30명이 투입돼야 했다. 낙찰되면 다행이지만 탈락하면 그만큼의 비용이 허공으로 사라진다.  2019년 케이디·토문·목양의 모임에서 LH 발주 입찰 4건에 대상으로 시작된 담합은 점차 세를 키웠다.  2020년에는 케이디·토문·건원·무영·목양 등 5개 사가 1개사당 용역비 총합이 718억∼719억원 수준이 되도록 65개 공구를 나눈 뒤 제비뽑기를 통해 배분한 것으로 나타났다. 결국 실제 입찰에서는 45건의 담합이 실행됐다.  일부 업체들은 큰 틀의 합의 외에도 2022년까지 개별적으로 28건의 입찰에서 담합 합의를 한 사실도 적발됐다.  LH 입찰 담합은 조달청 발주 입찰까지 번졌다. 토문·건원·선은 각자 컨소시엄을 구성한 뒤 동일한 입찰에서 경쟁하지 않고, 유찰 위험이 있으면 들러리를 서기로 합의했다. 이를 통해 15건에서 합의가 실행됐다.  결국 담합에 따라 공공시설의 안전성에 악영향을 미치고, 일부 공공주택 분양가 상승의 요인이 됐으리라고 공정위는 판단했다.  사무소별 과징금은 무영 33억5,800만원, 건원 32억5,400만원, 토문 31억3,300만원, 목양 30억3,500만원, 케이디 23억7,400만원, 행림 19억1,100만원 등이다. 1건의 입찰에 들러리로만 참가한 3개 사에는 과징금을 부과하지 않았다.  과징금이 부과된 17개 사무소의 법인과 임직원 17명은 지난해 7월 검찰의 고발요청권 행사에 따라 고발됐으며, 기소돼 현재 형사재판이 진행 중인 것으로 알려졌다.",0
20250430,전자신문,"이재준 수원시장 “수원, 자율주행차 시범운행으로 미래 모빌리티 도시 첫발”","23년 만에 국내 개최…ITS 아태총회 수원서 열려 시민 체험·전시 등 다양한 프로그램 마련  경기 수원특례시는 다음달 28일부터 30일까지 열리는 `2025 수원 지능형교통체계(ITS) 아태총회` 기간 동안 광교 도심에서 자율주행차량 5대를 시범 운행한다고 30일 밝혔다.  수원에서 자율주행차가 실제 도로를 달리는 것은 이번이 처음이다. 운행 구간은 수원컨벤션센터, 광교중앙역, 홍재교삼거리, 센트럴파크로사거리를 잇는 3.2km 순환 노선이다.  수원시는 `지능형교통체계(ITS) 구축 사업`을 통해 자율협력 주행을 위한 인프라를 마련했다. 자율주행차량에는 실시간 교통신호 정보를 전달하는 시스템이 적용돼 악천후나 장애물로 신호 인식이 어려운 상황에도 정확한 신호를 받을 수 있다. 도로 차선과 표지판까지 반영된 고정밀 지도도 구축해 안전한 주행 환경을 조성했다.  자율주행차량은 본행사 3주 전부터 시범운행에 들어가 현장 안정성 테스트를 거치며, 비상 상황에 대비해 안전관리자가 탑승한다.  2025 ITS 아태총회 유료 등록자는 사전 예약을 통해 자율주행차 시승 체험이 가능하다. 자세한 사항은 공식 홈페이지 `기술시연` 게시판에서 확인할 수 있다.  시 관계자는 “자율주행차 시범 운행은 미래 모빌리티 도시로서 수원의 가능성을 보여주는 중요한 이정표가 될 것”이라며 “첨단 기술을 시민들이 일상에서 체감할 수 있도록 ITS 구축에 더 힘쓰겠다”고 말했다.  `2025 수원 ITS 아태총회`는 국토교통부와 수원시가 공동 주최하며, `ITS가 제시하는 초연결도시`를 주제로 20여 개국 1만여 명이 참가한다. 고위급 회의, 학술세션, 전시회, 비즈니스 상담회, 기술시연, 시민 참여 행사 등 다양한 프로그램이 마련된다. 전시장 무료 관람 등록은 5월14일까지 공식 홈페이지에서 가능하다.",0
20250430,프레시안,"문재인, 본인 기소한 검사들 고발…""증거도 없이 정치적 기소""","文 ""곽상도 법대 동문 이창수 전주지검장 임명 이후 수사 급물살""   뇌물 혐의로 검찰에 의해 기소된 문재인 전 대통령이 ""증거도 없이 수사하고 기소를 한 정치적 행태""라며 자신에 대한 수사를 지휘했던 이창수 전 전주지검장(現 서울중앙지검장), 박영진 전주지검장 등 수사 관계자들을 고발했다.   더불어민주당 `전 정권 정치탄압 대책위원회`에 따르면, 문 전 대통령은 30일 이 지검장, 박 지검장 및 김현우 검사, 박노산 변호사(前 전주지검 검사) 및 성명불상 전주지검 검사들을 직권남용권리행사방해, 공무상비밀누설, 피의사실공표 등 혐의로 고위공직자범죄수사처에 고발했다.   문 전 대통령 측은 ""전직 대통령으로서 수사기관의 수사 대상이 되고 나아가 기소에 이르게 된 것에 대해 국민들께 송구하고 유감스럽게 생각한다""면서도 ""(검찰의 이번) 수사 및 기소는 피고발인들(검사들)이 사건에 관하여 결론을 정해두고, 증거도 없이 수사하고 기소를 한 정치적 행태를 한 것""이라고 고발 취지를 밝혔다.   문 전 대통령 측은 ""이는 단지 고발인(문 전 대통령)의 문제만이 아닐 것이며, 나라의 근본 체계에 관한 문제이며, 전국민들에게 영향을 미치는 문제""라며 ""(문 전 대통령은) 기소된 사건에 대한 변론을 통하여 공소사실의 부당성을 밝히는 것은 물론, 이 사건 고발 및 고발 관련 추가적인 의견 개진을 통하여 공정한 검찰권이 정립되도록 하는 계기로 삼고자 한다""고 했다.   문 전 대통령 측은 특히 별다른 진전이 없던 문 전 대통령 수사가 지난 2023년 이창수 지검장이 전주지검장에 임명된 직후부터 ""돌연 수사가 급물살을 탔다""며 `정치수사` 의혹을 제기했다. 이 지검장은 문 전 대통령 뇌물수수 의혹을 최초 제기한 곽상도 전 자유한국당 의원과 성균관대학교 법대 동문 사이다.   문 전 대통령 측은 ""이창수가 전주지검장으로 부임한 후, 그간 약 1년9개월 동안 수사가 이루어졌음에도 제3자뇌물공여죄의 구성요건인 `부정한 청탁`을 확인하지 못하자 전방위적인 먼지털이식 별건 수사를 위해 전주지검 형사3부 검사 대부분을 투입하여 문 전 대통령 본인과 그 가족들, 그리고 문재인 정부측 사람들에 대해 광범위한 강제수사를 진행했다""고 주장했다.   이들은 또 이 지검장이 서울중앙지감장으로 전보된 뒤에는 ""윤석열 (당시) 대통령 부인 김건희의 도이치모터스 주가조작 사건, 이른바 명품백 수수 의혹 사건에 대하여 무혐의처분을 했다""며 ""전직 대통령인 고발인 사건은 다양한 강제수사를 통하여 별건으로까지 수사를 확대하는 강도 높은 수사를 한 반면, 현직 대통령 부인 관련 수사를 무혐의 처분을 한 것""이라고 정치수사 의혹을 제기했다.   이어 문 전 대통령 측은 ""최초 이 사건 수사방향은 제3자 뇌물이었는데, 어느 틈엔가 검찰의 적용죄명은 단순 수뢰로 변경됐다""며 ""제3자 뇌물의 경우 형법 제130조가 “부정한 청탁”을 구성요건으로 하고 있는데, 고발인과 이상직간 부정한 청탁의 실체를 도저히 입증할 수 없었기 때문일 것""이라고 했다.   문 전 대통령 측은 또 ""단순 수뢰의 경우에도 피고발인들은 처음에는 이른바 경제공동체론을 입론했다""며 ""(그런데) 이번 기소에서 사위 부부가 무능하여 고발인과 경제적 공동체라는 입론은 빼고, 대신 고발인과 딸·사위가 공모하여 함께 뇌물을 수수했다고 공소사실을 구성했다"", ""급변한 수사방향에 따라 급조된 것""이라고 주장했다.   이들은 ""이와 같이 수사의 핵심 기조와 방향이 바뀌고 이에 따라 딸과 사위가 종래 참고인에서 피의자로 형사소송법적 지위가 바뀌었으면, 당연히 피의자로 입건한 딸과 사위의 변소를 청취하여 그 진술을 검토하고 증거관계와 비교·분석해야 하는데, 피고발인들은 이 절차를 아예 통째로 생략해 버렸다""고 했다.   그러면서 ""공소제기의 핵심 뼈대가 `이상직의 정치적, 경제적 이해관계 관철에 있어서 대통령인 고발인이 포괄적으로 영향을 미칠 수 있다`는 점과 `사위와 딸이 고발인과 공모하여 그러한 이상직으로부터 취업의 기회를 얻어 급여와 주거비 등 뇌물을 수수하였다`는 것인데, 이 핵심 뼈대의 관련자들인 이상직, 문다혜, 서창호 누구도 검찰에 진술한 사람이 없다""고 했다. ""고발인(문 전 대통령)이 상세한 변소를 담은 서면 답변을 준비하고 있었는데, 피고발인들(검사들)은 이마저도 받아보지 않고 전격적으로 기소를 감행했다""고도 했다.   문 전 대통령 측은 ""(검찰은) 수사과정에서 수사의 내용을 수시로 언론에 유출하여 사건관계인의 명예와 인격을 훼손하고, 수사를 정치적으로 악용하는 행태를 반복하고 있다""며 ""이에 대한 경종을 울리기 위해 공수처에서의 단호하고 엄정한 수사를 촉구한다""고 했다.",0
20250430,한국일보,빛 바랜 최대 매출...SK이노베이션 1분기 만에 다시 적자,"E&S 합병에 10분기 만에 최대 매출 배터리, 석유화학 부진 장기화 영향    SK이노베이션이 1분기(1~3월) 적자 전환 했다.  10개 분기 만의 최대 매출도 배터리, 석유 등 주력 계열사 사업 부진에 빛이 바랬다 .  SK이노베이션은 올 1분기 21조1,466억 원의 매출을 올렸다고 30일 공시했다.  SK이노베이션의 분기 매출이 20조 원을 넘어선 건 2022년 3분기 이후 처음 이다. 2024년 11월 합병이 마무리된 SK이노베이션 E&S의 분기 실적이 처음으로 전체 반영된 영향이다. 실제 SK이노베이션 E&S는 겨울철 난방 수요에 따른 도시가스 판매량 확대로 영업이익이 전 분기 대비 789억 원 늘었다.  하지만 영업 손실은 446억 원에 달했다. 1분기 만에 다시 적자 전환한 것이다. 주력 사업의 실적 부진은 전체 영업이익을 끌어내렸다.  전기차 배터리 자회사 SK온은 1분기 2,993억 원의 영업 적자를 냈다 .  북미 판매량을 앞세워 전 분기보다 적자 폭은 줄었지만 전기차 수요 둔화가 장기화할 조짐에 실적은 발목을  잡혔다.   석유화학 사업도 부진했다. 석유 사업은 글로벌 경기 둔화 우려와 석유국 협의체인 오펙 플러스(OPEC+) 감산 완화 등으로 인해 영업 이익이 전 분기보다 3,061억 원 줄어든 363억 원에 그쳤다. 화학 사업은 파라자일렌과 올레핀 계열 시황 악화 등으로 전 분기보다 영업이익이 301억 원 줄어 1,143억 원의 영업손실을 냈다.   서건기 SK이노베이션 재무본부장은 ""올해 북미 배터리 공장 가동률 및 판매량 개선을 비롯해 베트남 광구 개발 등 사업별 수익성 개선 활동을 통해 재무건전성을 강화해 나가겠다""고 밝혔다.",0
20250430,매일경제,“제 대답은 ‘예스’ 입니다”...삼성전자와의 한판승부 두렵지 않다는 인텔,"“제가 최고경영자(CEO)로 일한 지 5주 정도 됐는데 인텔에 입사한 이후로 사람들이 파운드리(반도체 위탁생산)에 전념할 것이냐고 묻고 있습니다. 제 대답은 ‘예스(Yes)’입니다.”  인텔은 파운드리 공정 기술에 대한 강한 의지를 드러냈다. 특히 연내 1나노미터(1㎚=10억분의 1m)대인 인텔 18A(1.8나노급) 공정을 기반으로 하는 칩을 양산할 수 있다고 강조했다. TSMC·삼성전자와의 경쟁에서 선두에 서겠다는 의지를 드러낸 메시지다.  립부 탄 인텔 최고경영자(CEO)는 29일(현지시간) 미국 새너제이 맥에너리 컨벤션센터에서 열린 ‘인텔 파운드리 다이렉트 커넥트 2025’ 행사에서 “인텔 파운드리를 성공시키기 위해 최선을 다하고 있다”고 밝혔다. 적자에 시달려온 인텔 파운드리에 대한 시장 우려를 불식하기 위한 발언이다.  그는 “인텔은 미국에서 최첨단 반도체 연구개발(R&D)과 제조를 동시에 수행하는 유일한 회사”라며 “제조 능력을 지속적으로 향상할 것”이라고 말했다. 이어 “무엇보다 중요한 것은 18A”라고 강조했다. 나노 공정은 반도체 회로 선폭을 의미한다. 선폭을 미세화할수록 전력 소비가 줄고 속도는 빨라진다.  인텔은 2021년 파운드리 분야 재건에 착수한 뒤 2025년까지 18A 공정으로 반도체 양산을 개시하겠다는 로드맵을 제시한 바 있다. 미국 언론은 1㎚대 목표가 비현실적이라는 분석을 내놨지만, 인텔은 문제가 없다고 일축했다. 인텔 측은 “18A는 현재 리스크 프로덕션(소량 생산) 단계에 있고, 올해 안으로 양산에 돌입할 예정”이라고 밝혔다.  나가 찬드라세카란 인텔 글로벌 최고운영책임자(COO)는 “18A는 미국에서 개발된 노드 중 가장 진보된 기술이며 대량 제조 체제에서 확대될 기술 전반의 첫 번째 관문”이라고 설명했다. 그는 “조심스럽지만 의미 있는 진전을 이루고 있고 올 하반기까지 이 노드를 통해 대량 생산을 개시해 고객에게 서비스를 제공할 수 있을 것으로 확신한다”고 덧붙였다.  또 인텔은 “18A보다 성능을 강화한 파생 노드인 ‘인텔 18A-P’도 초기 웨이퍼(반도체 원판)가 이미 팹(생산시설)에 투입된 단계”라고 설명했다.  특히 탄 CEO는 “도널드 트럼프 미국 행정부가 미국의 기술과 제조 리더십을 최우선 순위로 삼은 점을 매우 기쁘게 생각한다”며 인텔이 반사이익을 누릴 수 있다는 기대감을 드러냈다.  인텔은 이날 자사의 글로벌 제조·공급망 역량도 강조했다. 찬드라세카란 COO는 “지난 4년간 인텔은 자본 900억달러(약 129조원)를 투자했고 그중 80%는 글로벌 생산 기반을 확장하는 데 사용했다”고 말했다.  이날 행사에서 인텔은 18A 이후 공정인 14A(1.4나노급) 공정에 대한 로드맵도 공개했다. 현재 미국 오리건주 생산시설에서 14A 공정을 개발하고 있으며 2027년부터 리스크 프로덕션에 착수할 계획이다. 또 인텔은 “16나노 공정의 첫 생산용 테이프아웃을 완료했고, UMC와 협력해 12나노 노드와 파생 공정에 대해 선도 고객과 논의하고 있다”고 밝혔다.  인텔은 자사와 협력하는 다양한 글로벌 기업도 소개했다. 특히 현대자동차 계열사인 보스턴다이내믹스와 공동 개발한 로봇 개 ‘칩’을 공개했다. 이 로봇은 열화상 카메라를 탑재해 공장 내 시설을 실시간으로 모니터링하는 역할을 수행한다.  또 아남반도체의 후신인 앰코테크놀로지와 맺은 파트너십도 발표했다. 앰코는 세계 최대 규모 반도체 조립·테스트 서비스 전문 업체 중 하나다. 앰코(Amkor)라는 사명은 ‘아메리카(America)’와 ‘코리아(Korea)’의 합성어다. 그동안 인텔은 자체적으로 반도체 조립을 수행했는데 이번에 앰코와 협력 관계를 구축했다. 케빈 엥겔 앰코 COO는 “내년 말까지 미국 내 생산시설을 건설하겠다”고 했다.",0
20250430,연합뉴스,"북러 잇는 두만강 자동차 다리 착공…""우정의 길""(종합2보)","북러 총리 화상 착공식 참석 ""우호·선린 관계 강화 열망 상징"" 하루 300대 통과 전망…내년 말 완공 예정          (모스크바·서울=연합뉴스) 최인영 특파원 김연숙 오수진 기자 = 북한과 러시아를 잇는 두만강 자동차 교량 착공식이 30일 열렸다고 러시아 관영 타스 통신이 보도했다.      러시아와 북한은 이날 미하일 미슈스틴 러시아 총리와 박태성 북한 내각 총리가 참석한 화상 착공식에서 두만강을 가로질러 러시아와 북한을 연결하는 자동차 다리 건설을 시작한다고 밝혔다.       미슈스틴 총리는 ""러시아와 북한 관계의 진정한 이정표""라며 ""이 공사는 단순히 엔지니어링 작업을 넘어 우호적이고 선린적인 관계를 강화하고 지역 간 협력을 확대하려는 공동 열망을 상징한다""고 말했다.      그러면서 다리가 완공되면 기업의 운송 비용을 절감해 다양한 제품을 안정적으로 공급할 수 있게 돼 북러 간 무역·경제 협력이 확대되고 관광도 활성화할 것으로 기대했다.      박 총리도 이 다리가 깨질 수 없는 북러 간 우정을 상징하는 영원한 역사적 기념물이 될 것이라고 평가했다. 이어 자동차 다리 건설로 인적 교류와 관광, 교역 등 협력이 더욱 발전할 수 있게 된다며 북러 관계에 새로운 성장의 추진력을 제공할 것이라고 강조했다.       유리 트루트네프 러시아 지역발전 담당 부총리 겸 극동전권대표는 화상 착공식에서 두만강 자동차 다리를 `우정의 길`이라고 부르며 북러 관계가 더욱 강화됐다고 말했다.         이 다리는 작년 6월 북한 평양에서 열린 김정은 국무위원장과 블라디미르 푸틴 러시아 대통령이 정상회담에서 합의하면서 새로 지어지게 됐다.      현재 두만강에는 북한 두만강역과 러시아 하산역을 기차로 오갈 수 있는 철교가 있지만 자동차용 교량은 없다.      북러 간 자동차 교량이 없어 2021년 2월 신종 코로나바이러스 감염증(코로나19) 팬데믹으로 양국을 오가는 열차 운행이 중단되자 러시아 외교관들이 철로에 놓인 수레를 타고 본국으로 복귀하기도 했다.       이번에 착공하는 다리는 총 850ｍ 길이로, 기존 두만강 철교에서 강 하류로 약 415ｍ 내려간 지점에 건설된다. 타스 통신은 다리 자체 길이가 1㎞(러시아 쪽 424ｍ·북한 쪽 581ｍ)라고 설명했다.       타스 통신에 따르면 러시아 교통부는 이 다리를 통과하는 차가 하산 검문소를 지나게 될 것이라며 ""계획상으로 10개의 차선을 통해 하루 300대의 차와 2천850명이 검문소를 통과할 수 있고 그 수는 더 늘어날 가능성이 있다""고 밝혔다.       러시아 정부는 지난 2월 교량 설계·시공 업체를 선정했다. 예상 공사 기간은 1년 6개월로 내년 말 완공 예정이다.      nomad@yna.co.kr",0
20250430,KBS,"이완섭 시장, ‘중부권 동서횡단철도’ 촉구 챌린지 시작","[KBS 대전]서산을 출발해 경북 울진을 잇는 중부권 동서횡단철도 추진을 촉구하는 릴레이 챌린지가 시작됐습니다.  이완섭 서산시장은 중부권 동서횡단철도 사업의 국가 계획 반영을 촉구하는 챌린지를 시작하며 다음 주자로 오성환 당진시장을 지목했습니다.  이 사업은 서산에서 출발해 당진과 천안, 충북 청주 등을 거쳐 경북 울진까지 총 13개 시군을 잇는 총길이 330km의 철도로 완공되면 서산에서 울진까지 2시간 안에 이동할 수 있습니다.",0
20250430,KBS,"충청내륙고속화도로 1공구, 내일 전체 개통",[KBS 청주]충청내륙고속화도로 1공구 전체가 내일 임시 개통합니다.  충청북도는 지난해 청주시 북이면과 음성군 원남면에 이어 음성 보천교차로와 원남산단 교차로 2.6km를 추가로 개통한다고 밝혔습니다.,0
20250430,머니투데이,"AI로 정책 변화 대응...코딧, `대선 정책 모니터링 플랫폼` 출시","[이 기사에 나온 스타트업에 대한 보다 다양한 기업정보는 유니콘팩토리 빅데이터 플랫폼 ` 데이터랩 `에서 볼 수 있습니다.]  AI(인공지능) 기반 법·정책 모니터링 플랫폼 기업  코딧 이 `2025 대통령 선거 정책 모니터링 플랫폼`을 출시했다고 30일 밝혔다. 이번 서비스는 대통령 탄핵 인용 이후 조기 대선 체제 전환과 주요 정당의 후보 선출이 본격화되면서 국내외 기업과 기관이 급변하는 정치·입법 환경에 선제적으로 대응할 수 있도록 지원하기 위해 마련됐다.  새 플랫폼은 2025 대선 키워드를 기반으로 자동 세팅됐다. 대선 관련 언론 보도자료, 법안 발의, 의원 소셜미디어(SNS) 등 다양한 소스를 AI가 초 단위로 실시간 업데이트해 제공한다. 이를 통해 기업, 기관, 국회 및 정부 부처 담당자는 변화하는 정책 신호를 놓치지 않고 즉각 대응할 수 있다.  특히 코딧은 대선 국면에서 정책 공백과 정치권 재편 등 복합적 리스크를 대비하는 것이 필수적이라고 강조했다. 지난 4일 발표한 `대통령 탄핵 인용과 향후 대선 전망` 리포트에서는 짧은 대선 일정과 정책 불확실성 심화 가능성, 국내외 리스크 증가를 주요 변수로 제시하며, 지속적인 정책 모니터링이 필요하다고 제기한 바 있다.  정지은 코딧 대표는 ""대선을 앞두고 각 당 공약은 물론 주요 정책, 법안, 뉴스 흐름을 면밀히 모니터링하고 변화에 신속히 대응하는 것이 어느 때보다 중요하다""며 ""코딧은 AI 기술을 통해 기업과 기관이 필요한 정책 정보를 실시간으로 포착하고 복잡한 정책 환경을 기민하게 대응할 수 있도록 돕겠다""고 말했다.  해당 플랫폼은 코딧 공식 홈페이지를 통해 신청할 수 있다. 대선 기간 동안 주요 정책 이슈에 대한 실시간 모니터링은 물론, 하루 최대 2회 맞춤형 알림 리포트와 필요 시 전문가 분석 인사이트도 제공한다.  또한, 대선 종료 후에는 별도의 절차 없이 신정부 정책 모니터링으로 자동 전환된다. 디지털, 공정거래, ESG 등 핵심 분야별 정책 변화를 지속적으로 파악할 수 있도록 지원할 계획이다.   [머니투데이 스타트업 미디어 플랫폼  유니콘팩토리 ]",0
20250430,뉴시스,"한덕수 출마 공방…민주 ""직위 이용 관건 선거"" 국힘 ""민주당이 후보로 키워""","정청래 ""한덕수, 직위 이용해서 관권선거 및 사전선거운동"" 박준태 ""한 대행, 대선 후보군까지 키워준 주체가 민주당""   [서울=뉴시스] 이재우 김지훈 전병훈 수습 이주영 수습 기자 = 더불어민주당과 국민의힘은 30일 한덕수 대통령 권한대행의 제21대 대통령 선거 출마를 두고 공방을 벌였다  민주당 소속 정청래 국회 법제사법위원장은 이날 국회에서 열린 법사위 전체회의에서 ""공직선거법 9조는 `공무원은 선거결과에 영향을 미치는 행위를 해서는 안된다`고 명시하고 있다""며 ""이 법대로라면 한 총리는 지금 선거법 위반 상태""라고 말했다.  이어 ""지금 출마를 앞두고 국무총리라는 직위를 이용해서 각종 행보를 하고 있다""며 ""이 부분에 대한 법률적 검토를 검경이 미리 준비하고 있어야 한다. 공직선거법 9조에 딱 걸리는 것""이라고 했다.  그는 ""한 총리가 하는 일은 공직선거법상 보면 사전선거운동이다. 관권선거 및 사전선거운동""이라며 ""입후보 전까지 공직을 이용해서 한 행위들은 사전선거운동 혐의로 조사할 수 있다""고도 말했다.  그러나 박준태 국민의힘 의원은 ""지금 한덕수 권한대행을 대선 후보군까지 키워준 주체가 민주당이라고 국민은 생각한다""고 말했다.  한 대행은 이날 존 펠런 미 해군성 장관을 접견해 굳건한 한미동맹 관계를 강조하고 조선 분야에서 협력 방안을 논의했다.   한 대행은 ""한미동맹은 지난 70년간 가장 성공적인 동맹으로 진화해 한반도 및 역내 평화·안정의 핵심축으로 기능해 왔다""며 ""굳건한 한미동맹이 지속 유지·발전돼 나갈 수 있도록 미측과 긴밀한 소통을 기대한다""고 했다.  또 ""현재 진행 중인 한미 통상협의가 이러한 우리 노력의 대표적 예""라며 펠런 장관에게 한미동맹의 발전을 위한 지원 역할을 당부했다.  한 대행은 ""조선 협력은 한미가 윈-윈할 수 있는 대표 분야로, 한국은 미 조선업 재건을 지원할 수 있는 최적의 파트너""라며 ""우리 업체의 성공적인 미국 함정 MRO를 통해 축적된 신뢰를 기반으로 양국이 조선 분야 협력을 강화해 나가기를 기대한다""고 했다.",0
20250430,KBS,나주서 화재로 주택 전소…1명 부상,"[KBS 광주]오늘 오후 4시 반쯤 나주시 금천면의 한 주택에서 불이 나 두시간 반 만에 꺼졌습니다.  이 불로 1층 주택이 모두 탔고, 집 안에 있던 80대 추정 여성이 얼굴에 화상을 입었지만 생명에는 지장이 없는 것으로 전해졌습니다.",0
20250430,경향신문,"권영국 정의당 대표, 진보진영 대선 후보로 선출","70.5% 득표…한상균 29.5% “불평등 맞서 진보정치 복원”   진보정당 및 진보단체 연합체인 ‘사회대전환 대선 연대회의’(연대회의)가 30일 권영국 정의당 대표(사진)를 대선 후보로 최종 선출했다. 연대회의는 이날 권 대표가 70.5% 득표율로 한상균 전 민주노총 위원장(29.5%)을 제치고 대선 후보로 선출됐다고 밝혔다. 전체 유권자 수는 7559명으로 투표율은 85.7%를 기록했다.   정의당은 지난 12~13일 전국위원회·당대회에서 정의당·노동당·녹색당·시민사회단체로 구성된 연대회의를 통해 범진보 단일 후보를 선출하기로 했다.  ‘거리의 변호사’로 불린 권 대표는 지난해 4·10 총선에서 녹색정의당 비례대표 4번으로 출마했다. 이후 정의당이 원외 정당이 된 직후인 지난해 5월27일 정의당 대표로 선출됐다.  권 대표는 1일 오전 서울 종로구 광화문 해태동상 앞에서 공식 출마 선언 기자회견을 한다. 권 대표는 연대회의에서 후보로 선출됐지만 정의당 후보로 대선에 출마한다. 정의당은 2022년 지방선거 광역의원 비례대표 선거에서 3% 이상 획득해 관련 규정에 따라 정의당 대선 후보는 TV 토론회 참석 대상이다.  권 대표는 당선 연설에서 “다시 진보 정치가 일어설 수 있을지, 불평등과 차별에 맞설 진보정치를 우리가 복원할 수 있을지, 염려와 염원이 담긴 이 자리를 우리는 승리의 길로 만들어가야 한다”고 했다. 그러면서 “차별 없는 나라, 우리를 지키는 진보 대통령이 여기 있음을 외치겠다”고 말했다.  정의당은 6·3 대선을 앞두고 당명을 ‘민주노동당’으로 변경하는 안건에 대한 당원 총투표를 진행 중이다. 당명 변경 여부는 오는 5일 확정된다.",0
20250430,아이뉴스24,"한울본부, 울진군 지역주민 종합건강검진 지원 확대","2025년 검진 인원 77% 확대...교통편까지 무료 제공 한울원자력본부(본부장 이세용, 이하 한울본부)는 30일 울진군지역사회보장협의체(공동위원장 손병복 울진군수, 손정일)와 `2025년도 울진군 지역주민 종합건강검진 지원` 협약을 체결했다.  이번 사업을 통해 울진군민은 울진군의료원, 강릉아산병원, 포항성모병원 중 원하는 병원을 선택해 위내시경, 복부초음파, 골밀도검사 등 80여 개 항목의 건강검진을 무료로 받을 수 있다. 병원 방문을 위한 교통편도 무상 제공된다.     검진 인원은 기존 2640명에서 올해 4630명으로 약 77% 확대됐다. 원전 8기의 안정적 운영과 신규 원전 2기의 건설이 순조롭게 진행된 것이 주요 배경이다.  신청은 오는 5월 16일까지 주민등록상 거주지 읍·면사무소에서 가능하다.  한울본부는 2013년부터 2024년까지 총 21,589명에게 무료 건강검진을 지원했다. 이외에도 공공산후조리원 입소 산모 대상 산후조리비, 공공의료 간병비, 응급이송료 등 다양한 의료복지 사업을 시행해왔다.  2025년에는 울진군 내 모든 보건지소와 보건진료소에 총 3억5750만 원의 한수원 지원사업비를 투입해 의료용 침상도 보급할 계획이다.  이세용 본부장은 ""복지의 기본인 건강검진을 확대하게 돼 뜻깊다""며 ""앞으로도 주민들이 체감할 수 있는 실질적 복지를 지속적으로 제공하겠다""고 밝혔다.",0
20250430,뉴시스,대구 함지산 산불 재발화… 밤샘 진화 총력[뉴시스Pic],"[서울=뉴시스] 김정화 이무열 황준선 기자 = 재발화한 대구 북구 산불의 대응이 일몰과 함께 야간진화체제로 전환됐다.  30일 산림청 중앙사고수습본부에 따르면 대구광역시 북구 노곡동 산12 일원에서 재발화한 산불은 일몰과 함께 야간진화체제로 돌입했다.  산림당국은 공중진화대와 산불재난특수진화대 등 진화 인력 656명, 고성능 산불진화차량 등 장비 33대를 밤샘 투입한다.  산불 현장에 임도가 없어 장비와 인력 접근이 제한돼 야간 진화에 어려움이 있을 것으로 예상되는 만큼 도심형 산불 상황에 따른 피해 예방을 위해 고성능산불진화차 7대를 중심으로 안전에 유의해 진화를 실시할 계획이다.  현재 재발화로 남아있는 화선은 약 1.1㎞다.  산림청 중앙사고수습본부는 ""가용한 지상 진화인력 및 장비를 총동원해 야간산불 체제로 전환하고 인명이나 재산 피해가 없도록 특별히 안전에 주의를 기울이겠다""고 말했다.",0
